bias,variance,rate,cost,violation,min_altitude
-1.0909090909090908,1.5818181818181818,4.727272727272727,0.10337322334554924,False,5.075488684516697
-1.0909090909090908,1.5818181818181818,5.2727272727272725,0.29638137628391004,False,5.334384071990116
-1.0909090909090908,1.5818181818181818,5.818181818181818,0.26254032395879756,False,4.802203527419114
-1.0909090909090908,1.5818181818181818,6.363636363636363,0.19479597376492458,False,4.487938725312435
-1.0909090909090908,1.5818181818181818,6.909090909090908,0.17955648113489148,False,4.727602660402497
-1.0909090909090908,1.5818181818181818,7.454545454545454,0.12181218614887684,False,5.739858773754095
-1.0909090909090908,1.5818181818181818,8.0,0.56772396698981,False,5.872293027443399
-1.0909090909090908,1.9272727272727272,2.0,0.2629607145380871,False,5.104756489690686
-1.0909090909090908,1.9272727272727272,2.5454545454545454,0.6792195230171787,False,5.750077979837131
-1.0909090909090908,1.9272727272727272,3.090909090909091,0.8393562864734333,False,6.036015206170619
-1.0909090909090908,1.9272727272727272,3.6363636363636362,0.33879734005430295,False,5.184239107953052
-1.0909090909090908,1.9272727272727272,4.181818181818182,0.24504176222267846,False,5.168806844032407
-1.0909090909090908,1.9272727272727272,4.727272727272727,0.2823609661985855,False,5.7607121245958774
-1.0909090909090908,1.9272727272727272,5.2727272727272725,-0.076118261958388,True,4.258265261262722
-1.0909090909090908,1.9272727272727272,5.818181818181818,-0.31608831278749927,True,4.937907350668772
-1.0909090909090908,1.9272727272727272,6.363636363636363,-0.1633858759134294,True,3.760168827610329
-1.0909090909090908,1.9272727272727272,6.909090909090908,0.17588105067446075,False,6.422380809390856
-1.0909090909090908,1.9272727272727272,7.454545454545454,0.16406762872248784,False,5.583313015948309
-1.0909090909090908,1.9272727272727272,8.0,0.26219145094410556,False,5.212746624348535
-1.0909090909090908,2.272727272727273,2.0,0.5616022004337929,False,5.416464928339467
-1.0909090909090908,2.272727272727273,2.5454545454545454,0.38644208219935894,False,5.547290985297366
-1.0909090909090908,2.272727272727273,3.090909090909091,0.13823592411212093,False,5.634257098880382
-1.0909090909090908,2.272727272727273,3.6363636363636362,0.1617592017808511,False,4.783886622034428
-1.0909090909090908,2.272727272727273,4.181818181818182,0.22199918634393895,False,4.77276519544842
-1.0909090909090908,2.272727272727273,4.727272727272727,0.04273909869832927,False,5.038179600376228
-1.0909090909090908,2.272727272727273,5.2727272727272725,0.1946223796731538,False,5.431971496113131
-1.0909090909090908,2.272727272727273,5.818181818181818,-0.05748899355223244,True,5.351394156047911
-1.0909090909090908,2.272727272727273,6.363636363636363,0.2316925914884443,False,5.510597744664376
-1.0909090909090908,2.272727272727273,6.909090909090908,-0.00340050989941971,True,4.3406813739255
-1.0909090909090908,2.272727272727273,7.454545454545454,-0.15137728522097177,True,4.696010362601695
-1.0909090909090908,2.272727272727273,8.0,0.0202867751663722,False,4.926801123673649
-1.0909090909090908,2.618181818181818,2.0,0.2854805251792971,False,5.5503269023576625
-1.0909090909090908,2.618181818181818,2.5454545454545454,0.2152275001367965,False,5.458478322049897
-1.0909090909090908,2.618181818181818,3.090909090909091,0.1811125341663912,False,4.193379250989455
-1.0909090909090908,2.618181818181818,3.6363636363636362,-0.09475228928018156,True,4.833203932859011
-1.0909090909090908,2.618181818181818,4.181818181818182,-0.2308780945747268,True,5.069086270423376
-1.0909090909090908,2.618181818181818,4.727272727272727,0.2396166700568796,False,5.848997595905537
-1.0909090909090908,2.618181818181818,5.2727272727272725,-0.16888167131556697,True,5.576481397109409
-1.0909090909090908,2.618181818181818,5.818181818181818,-0.12638647399914488,True,4.705070540441835
-1.0909090909090908,2.618181818181818,6.363636363636363,-0.2726658146595699,True,4.576099342096366
-1.0909090909090908,2.618181818181818,6.909090909090908,-0.1867427612127051,True,4.898465349975039
-1.0909090909090908,2.618181818181818,7.454545454545454,-0.009876120032287834,True,4.99164689004442
-1.0909090909090908,2.618181818181818,8.0,0.12594048591113527,False,5.721263623304306
-1.0909090909090908,2.963636363636364,2.0,0.36042500365177665,False,4.617976019426825
-1.0909090909090908,2.963636363636364,2.5454545454545454,-0.3850933348681399,True,5.0820666207514975
-1.0909090909090908,2.963636363636364,3.090909090909091,-0.2087944521150808,True,4.678822846938577
-1.0909090909090908,2.963636363636364,3.6363636363636362,-0.24454417936466635,True,3.8544656018453236
-1.0909090909090908,2.963636363636364,4.181818181818182,0.015717035998088574,False,5.395294616149412
-1.0909090909090908,2.963636363636364,4.727272727272727,-0.28547194019356753,True,3.4190069137339774
-1.0909090909090908,2.963636363636364,5.2727272727272725,-0.3390783504163857,True,4.856823652284888
-1.0909090909090908,2.963636363636364,5.818181818181818,-0.5555386428307567,True,4.536141317058821
-1.0909090909090908,2.963636363636364,6.363636363636363,-0.2566836154223448,True,5.0329621343782
-1.0909090909090908,2.963636363636364,6.909090909090908,-0.18882768745799244,True,4.32463784210123
-1.0909090909090908,2.963636363636364,7.454545454545454,0.09368702045427377,False,5.014422233940789
-1.0909090909090908,2.963636363636364,8.0,-0.07054441957648482,True,4.462821600886917
-1.0909090909090908,3.3090909090909095,2.0,-0.021778637311153787,True,4.535820005675396
-1.0909090909090908,3.3090909090909095,2.5454545454545454,-0.012534683508797224,True,5.843319556562374
-1.0909090909090908,3.3090909090909095,3.090909090909091,-0.3134353046546315,True,3.879783996406998
-1.0909090909090908,3.3090909090909095,3.6363636363636362,0.18007612770956363,False,5.07541428913363
-1.0909090909090908,3.3090909090909095,4.181818181818182,-0.330026421011216,True,5.189925922686822
-1.0909090909090908,3.3090909090909095,4.727272727272727,-0.3949293316319601,True,5.518075525141508
-1.0909090909090908,3.3090909090909095,5.2727272727272725,-0.19788065013439893,True,4.5581636457927495
-1.0909090909090908,3.3090909090909095,5.818181818181818,0.06806894994080614,False,4.765211488439137
-1.0909090909090908,3.3090909090909095,6.363636363636363,-0.20883893482224794,True,4.940807355380998
-1.0909090909090908,3.3090909090909095,6.909090909090908,-0.05603186689742712,True,5.724723731465999
-1.0909090909090908,3.3090909090909095,7.454545454545454,-0.24286281370183482,True,4.380428251125074
-1.0909090909090908,3.3090909090909095,8.0,-0.07672544672303878,True,4.584416868400909
-1.0909090909090908,3.6545454545454548,2.0,0.3659188987961093,False,5.434186564337478
-1.0909090909090908,3.6545454545454548,2.5454545454545454,-0.154646145422898,True,4.937694007509556
-1.0909090909090908,3.6545454545454548,3.090909090909091,-0.41211669761066316,True,4.102076283134011
-1.0909090909090908,3.6545454545454548,3.6363636363636362,0.02228848016336335,False,4.693841340677665
-1.0909090909090908,3.6545454545454548,4.181818181818182,-0.5092304334519843,True,4.759095942811659
-1.0909090909090908,3.6545454545454548,4.727272727272727,-0.14030175638835152,True,5.219174898944181
-1.0909090909090908,3.6545454545454548,5.2727272727272725,-0.2378926508774531,True,4.3837098048378165
-1.0909090909090908,3.6545454545454548,5.818181818181818,-0.7513911896970269,True,4.999275636280716
-1.0909090909090908,3.6545454545454548,6.363636363636363,-0.5254303406289001,True,4.349153151143576
-1.0909090909090908,3.6545454545454548,6.909090909090908,-0.15437766004373876,True,5.123737344656591
-1.0909090909090908,3.6545454545454548,7.454545454545454,-0.26172245273503025,True,5.820778719715511
-1.0909090909090908,3.6545454545454548,8.0,-0.4010598850232543,True,5.062860179017364
-1.0909090909090908,4.0,2.0,-0.12899228936616197,True,5.0053038500654665
-1.0909090909090908,4.0,2.5454545454545454,0.12047548648566656,False,5.374393364630478
-1.0909090909090908,4.0,3.090909090909091,-0.1386685875311608,True,5.39758508112374
-1.0909090909090908,4.0,3.6363636363636362,-0.3944212109704623,True,4.185973955360035
-1.0909090909090908,4.0,4.181818181818182,-0.6124464393561666,True,3.4043752659558324
-1.0909090909090908,4.0,4.727272727272727,-0.06983752496925,True,4.378558292169909
-1.0909090909090908,4.0,5.2727272727272725,-0.5849892763921343,True,4.276604073663405
-1.0909090909090908,4.0,5.818181818181818,-0.5091840804232016,True,4.898684525846447
-1.0909090909090908,4.0,6.363636363636363,-0.3924360388248874,True,4.316025241890643
-1.0909090909090908,4.0,6.909090909090908,-0.5570771948071963,True,4.584212780436953
-1.0909090909090908,4.0,7.454545454545454,-0.5062745960244247,True,5.297398191985572
-1.0909090909090908,4.0,8.0,-0.27779761225593896,True,5.08964128076897
-0.3636363636363633,0.2,2.0,1.7139995212060855,False,7.300736449948748
-0.3636363636363633,0.2,2.5454545454545454,1.5728042947620835,False,5.9243883207841606
-0.3636363636363633,0.2,3.090909090909091,1.555427968827623,False,6.229749521931708
-0.3636363636363633,0.2,3.6363636363636362,1.2946641804063452,False,6.587846189783892
-0.3636363636363633,0.2,4.181818181818182,1.5659901955529492,False,6.57662598392098
-0.3636363636363633,0.2,4.727272727272727,1.30250583338066,False,7.153613305698279
-0.3636363636363633,0.2,5.2727272727272725,1.2292302660409158,False,7.530071823131113
-0.3636363636363633,0.2,5.818181818181818,1.2642546909594692,False,5.383873311381561
-0.3636363636363633,0.2,6.363636363636363,1.307955769542252,False,6.498534961983641
-0.3636363636363633,0.2,6.909090909090908,1.4561158805848171,False,6.792706556219796
-0.3636363636363633,0.2,7.454545454545454,1.2375906142337119,False,5.625441496089029
-0.3636363636363633,0.2,8.0,1.3040209277773878,False,5.878760700672737
-0.3636363636363633,0.5454545454545454,2.0,1.3616822138752949,False,6.655971416085599
-0.3636363636363633,0.5454545454545454,2.5454545454545454,1.7669445202552598,False,6.96428028516675
-0.3636363636363633,0.5454545454545454,3.090909090909091,1.132677402433694,False,6.354978736543765
-0.3636363636363633,0.5454545454545454,3.6363636363636362,1.5360774504490635,False,6.231185998289372
-0.3636363636363633,0.5454545454545454,4.181818181818182,1.187893784295275,False,6.195237881659874
-0.3636363636363633,0.5454545454545454,4.727272727272727,0.9801232046080558,False,6.304263421529985
-0.3636363636363633,0.5454545454545454,5.2727272727272725,1.0532536367852823,False,6.2630198587387955
-0.3636363636363633,0.5454545454545454,5.818181818181818,0.8700179626363768,False,5.651288812474672
-0.3636363636363633,0.5454545454545454,6.363636363636363,1.198127353250536,False,6.0117107772046525
-0.3636363636363633,0.5454545454545454,6.909090909090908,1.4399217363785854,False,6.240103643571285
-0.3636363636363633,0.5454545454545454,7.454545454545454,1.2065823925444803,False,6.672877808481026
-0.3636363636363633,0.5454545454545454,8.0,0.9585160690116229,False,5.078111663021234
-0.3636363636363633,0.8909090909090909,2.0,1.0690192772858567,False,6.700311328999447
-0.3636363636363633,0.8909090909090909,2.5454545454545454,1.2189556265701256,False,7.498055269404252
-0.3636363636363633,0.8909090909090909,3.090909090909091,1.1553681314728896,False,6.247643783071408
-0.3636363636363633,0.8909090909090909,3.6363636363636362,1.5015367799971446,False,7.504583224076706
-0.3636363636363633,0.8909090909090909,4.181818181818182,1.5233615693207743,False,7.127544684617345
-0.3636363636363633,0.8909090909090909,4.727272727272727,1.2382790087504327,False,6.534542483351024
-0.3636363636363633,0.8909090909090909,5.2727272727272725,1.1294791181038024,False,5.853886259939536
-0.3636363636363633,0.8909090909090909,5.818181818181818,0.7802402578759715,False,5.778553029170495
-0.3636363636363633,0.8909090909090909,6.363636363636363,0.9159777935436324,False,5.6893637688799945
-0.3636363636363633,0.8909090909090909,6.909090909090908,1.1301700919868838,False,6.607822696272139
-0.3636363636363633,0.8909090909090909,7.454545454545454,1.0756904610161089,False,6.81445550154374
-0.3636363636363633,0.8909090909090909,8.0,0.9102150291351643,False,5.813385299495305
-0.3636363636363633,1.2363636363636363,2.0,1.1271497124429513,False,5.193881403906421
-0.3636363636363633,1.2363636363636363,2.5454545454545454,1.2091547549437116,False,6.14828100075207
-0.3636363636363633,1.2363636363636363,3.090909090909091,1.46727123621643,False,6.782677078493818
-0.3636363636363633,1.2363636363636363,3.6363636363636362,0.8846410609813649,False,6.811687344148459
-0.3636363636363633,1.2363636363636363,4.181818181818182,1.2516312294622018,False,6.54268008119651
-0.3636363636363633,1.2363636363636363,4.727272727272727,0.8845333201818103,False,5.40481370182007
-0.3636363636363633,1.2363636363636363,5.2727272727272725,0.7957291840199007,False,6.340103493871993
-0.3636363636363633,1.2363636363636363,5.818181818181818,1.2171609321109913,False,6.988782696247085
-0.3636363636363633,1.2363636363636363,6.363636363636363,0.7486084700549998,False,5.188799753410494
-0.3636363636363633,1.2363636363636363,6.909090909090908,0.9154334882414179,False,5.031213805459992
-0.3636363636363633,1.2363636363636363,7.454545454545454,1.019006262958332,False,5.945204969808997
-0.3636363636363633,1.2363636363636363,8.0,0.9417091879518533,False,5.144357654318456
-0.3636363636363633,1.5818181818181818,2.0,1.2695978342410918,False,6.0032474144101355
-0.3636363636363633,1.5818181818181818,2.5454545454545454,0.88807116133383,False,4.451940054693005
-0.3636363636363633,1.5818181818181818,3.090909090909091,1.0554419429215127,False,6.941567741256384
-0.3636363636363633,1.5818181818181818,3.6363636363636362,1.3180939051204161,False,6.08954577682728
-0.3636363636363633,1.5818181818181818,4.181818181818182,0.7833457146484113,False,6.017732842685923
-0.3636363636363633,1.5818181818181818,4.727272727272727,0.6265166884777547,False,5.777412638387488
-0.3636363636363633,1.5818181818181818,5.2727272727272725,0.9197502312746856,False,6.533216843216839
-0.3636363636363633,1.5818181818181818,5.818181818181818,0.716576491991715,False,5.614739616903232
-0.3636363636363633,1.5818181818181818,6.363636363636363,0.5671454734245787,False,5.153705296404649
-0.3636363636363633,1.5818181818181818,6.909090909090908,0.738324096842508,False,5.922006850250597
-0.3636363636363633,1.5818181818181818,7.454545454545454,1.033453281731662,False,5.63186380639149
-0.3636363636363633,1.5818181818181818,8.0,1.2298178384810425,False,6.094256037959759
-0.3636363636363633,1.9272727272727272,2.0,1.0589679904210976,False,5.685362150847185
-0.3636363636363633,1.9272727272727272,2.5454545454545454,0.5335701127849357,False,5.975592810965461
-0.3636363636363633,1.9272727272727272,3.090909090909091,1.104677339713763,False,5.9640135611546565
-0.3636363636363633,1.9272727272727272,3.6363636363636362,0.895603842019453,False,6.1535734508715025
-0.3636363636363633,1.9272727272727272,4.181818181818182,0.4876425917070954,False,5.223116253033948
-0.3636363636363633,1.9272727272727272,4.727272727272727,0.8814103486034148,False,5.254265637018791
-0.3636363636363633,1.9272727272727272,5.2727272727272725,0.7216093983947098,False,5.043318496083008
-0.3636363636363633,1.9272727272727272,5.818181818181818,0.7262569401380474,False,5.708436198989306
-0.3636363636363633,1.9272727272727272,6.363636363636363,0.31607926395842545,False,5.898448941187011
-0.3636363636363633,1.9272727272727272,6.909090909090908,0.53306519622684,False,5.12793897771965
-0.3636363636363633,1.9272727272727272,7.454545454545454,0.7872138322948372,False,6.361532507009194
-0.3636363636363633,1.9272727272727272,8.0,0.6244793972570952,False,5.655319322181081
-0.3636363636363633,2.272727272727273,2.0,1.0453683857205358,False,6.391921189352108
-0.3636363636363633,2.272727272727273,2.5454545454545454,0.9500701122586054,False,5.766556192716944
-0.3636363636363633,2.272727272727273,3.090909090909091,0.6881541525291688,False,5.7312260940523565
-0.3636363636363633,2.272727272727273,3.6363636363636362,0.5641415325409935,False,4.1034662907936905
-0.3636363636363633,2.272727272727273,4.181818181818182,0.7838273602795738,False,6.235794780822672
-0.3636363636363633,2.272727272727273,4.727272727272727,0.14633456193431793,False,4.641469209579349
-0.3636363636363633,2.272727272727273,5.2727272727272725,0.6830923005260598,False,6.7118400353819085
-0.3636363636363633,2.272727272727273,5.818181818181818,0.5334933215500599,False,5.169491850935493
-0.3636363636363633,2.272727272727273,6.363636363636363,0.4988899752821956,False,6.186328184856288
-0.3636363636363633,2.272727272727273,6.909090909090908,0.4471543121251791,False,5.047558308800053
-0.3636363636363633,2.272727272727273,7.454545454545454,0.5469149247758783,False,5.070250620646522
-0.3636363636363633,2.272727272727273,8.0,0.74854146061537,False,6.56088068985015
-0.3636363636363633,2.618181818181818,2.0,0.9205845766412635,False,5.794407825578119
-0.3636363636363633,2.618181818181818,2.5454545454545454,0.752783183783688,False,4.971187779435359
-0.3636363636363633,2.618181818181818,3.090909090909091,0.926657788451981,False,5.88773918994558
-0.3636363636363633,2.618181818181818,3.6363636363636362,0.6388369885836263,False,7.235390772506056
-0.3636363636363633,2.618181818181818,4.181818181818182,0.652629617484814,False,5.276734092437222
-0.3636363636363633,2.618181818181818,4.727272727272727,0.43001316616521346,False,6.004236020763591
-0.3636363636363633,2.618181818181818,5.2727272727272725,0.4782791667962095,False,4.759140177637526
-0.3636363636363633,2.618181818181818,5.818181818181818,0.6095440032936555,False,5.2754719605241585
-0.3636363636363633,2.618181818181818,6.363636363636363,0.8064924551103092,False,6.346516487967634
-0.3636363636363633,2.618181818181818,6.909090909090908,0.3832464051819724,False,6.023754586049528
-0.3636363636363633,2.618181818181818,7.454545454545454,0.5533983676814019,False,5.9797852052425124
-0.3636363636363633,2.618181818181818,8.0,0.7173175972389423,False,5.294139269743505
-0.3636363636363633,2.963636363636364,2.0,0.6236223919182015,False,6.138602800708782
-0.3636363636363633,2.963636363636364,2.5454545454545454,0.6405540075091248,False,5.438729775888127
-0.3636363636363633,2.963636363636364,3.090909090909091,0.45537495351631485,False,5.667174486313045
-0.3636363636363633,2.963636363636364,3.6363636363636362,0.9838015915140166,False,5.45003513438688
-0.3636363636363633,2.963636363636364,4.181818181818182,0.4940865635098646,False,6.200196841217579
-0.3636363636363633,2.963636363636364,4.727272727272727,0.39572004352081536,False,5.621905941645682
-0.3636363636363633,2.963636363636364,5.2727272727272725,0.13951001542291694,False,5.353663564026741
-0.3636363636363633,2.963636363636364,5.818181818181818,0.2846329997413413,False,5.777497997581273
-0.3636363636363633,2.963636363636364,6.363636363636363,0.5656737465433865,False,6.860455567552694
-0.3636363636363633,2.963636363636364,6.909090909090908,0.48500105532007404,False,5.647899213611158
-0.3636363636363633,2.963636363636364,7.454545454545454,0.47506776225502473,False,5.298484615849681
-0.3636363636363633,2.963636363636364,8.0,0.5844314388360218,False,5.436730733766508
-0.3636363636363633,3.3090909090909095,2.0,0.6823881899992532,False,6.341186957803233
-0.3636363636363633,3.3090909090909095,2.5454545454545454,0.4025641972381412,False,5.972503477802664
-0.3636363636363633,3.3090909090909095,3.090909090909091,0.8061861192177948,False,5.747151855722255
-0.3636363636363633,3.3090909090909095,3.6363636363636362,0.043289264227305,False,4.739378270680088
-0.3636363636363633,3.3090909090909095,4.181818181818182,0.6450052178511712,False,5.63357118670173
-0.3636363636363633,3.3090909090909095,4.727272727272727,0.10815151167461257,False,4.855764051060504
-0.3636363636363633,3.3090909090909095,5.2727272727272725,0.41647636271683985,False,5.6898431468175295
-0.3636363636363633,3.3090909090909095,5.818181818181818,0.17063906927194858,False,4.987226863364604
-0.3636363636363633,3.3090909090909095,6.363636363636363,0.14620854278530832,False,4.6850034505360565
-0.3636363636363633,3.3090909090909095,6.909090909090908,0.5885131949348836,False,5.427352960329213
-0.3636363636363633,3.3090909090909095,7.454545454545454,0.5759862424682931,False,6.336644268429518
-0.3636363636363633,3.3090909090909095,8.0,0.612760486136912,False,5.396950329777888
-0.3636363636363633,3.6545454545454548,2.0,0.6258056491762884,False,5.61370784598083
-0.3636363636363633,3.6545454545454548,2.5454545454545454,0.3194959745116801,False,5.481675615372482
-0.3636363636363633,3.6545454545454548,3.090909090909091,0.20331878388149763,False,5.79715847811228
-0.3636363636363633,3.6545454545454548,3.6363636363636362,0.2711004209329817,False,5.371680248869401
-0.3636363636363633,3.6545454545454548,4.181818181818182,0.3386275192118141,False,5.209175032359775
-0.3636363636363633,3.6545454545454548,4.727272727272727,0.32171435479228605,False,5.084262526481024
-0.3636363636363633,3.6545454545454548,5.2727272727272725,0.31897545327101445,False,4.645985613147641
-0.3636363636363633,3.6545454545454548,5.818181818181818,0.14006504137880615,False,6.109529540907948
-0.3636363636363633,3.6545454545454548,6.363636363636363,-0.07914245596340591,True,4.581985058774168
-0.3636363636363633,3.6545454545454548,6.909090909090908,0.26458326333641463,False,5.354374154306214
-0.3636363636363633,3.6545454545454548,7.454545454545454,0.2990441945215421,False,5.543637759595374
-0.3636363636363633,3.6545454545454548,8.0,0.4364062365833103,False,5.991256157561422
-0.3636363636363633,4.0,2.0,0.5233869988583056,False,5.402758171549035
-0.3636363636363633,4.0,2.5454545454545454,0.5311147232618885,False,6.481055690709496
-0.3636363636363633,4.0,3.090909090909091,0.3089636292005799,False,4.821698976865259
-0.3636363636363633,4.0,3.6363636363636362,0.48180365061369135,False,5.421613068636892
-0.3636363636363633,4.0,4.181818181818182,-0.2562003279365851,True,5.167510510638626
-0.3636363636363633,4.0,4.727272727272727,-0.006326406329916989,True,4.9484069525180026
-0.3636363636363633,4.0,5.2727272727272725,0.10747569625700501,False,5.202725536146538
-0.3636363636363633,4.0,5.818181818181818,0.15304312526096817,False,4.935299939976046
-0.3636363636363633,4.0,6.363636363636363,0.11990860495656207,False,4.990135266164604
-0.3636363636363633,4.0,6.909090909090908,0.2059274259457687,False,5.513611167952295
-0.3636363636363633,4.0,7.454545454545454,-0.06180592937845236,True,5.481185128709064
-0.3636363636363633,4.0,8.0,0.09863289021178316,False,5.502661789352356
0.3636363636363633,0.2,2.0,1.6548807301528712,False,7.573972568550432
0.3636363636363633,0.2,2.5454545454545454,1.4919067865469717,False,6.317248388487873
0.3636363636363633,0.2,3.090909090909091,1.471606457299548,False,6.32001656588241
0.3636363636363633,0.2,3.6363636363636362,1.5603758971447066,False,5.752220592926412
0.3636363636363633,0.2,4.181818181818182,1.1075970974369511,False,5.573695636647354
0.3636363636363633,0.2,4.727272727272727,1.4308007492555825,False,7.286107435546545
0.3636363636363633,0.2,5.2727272727272725,1.1601897864357078,False,6.075778924840702
0.3636363636363633,0.2,5.818181818181818,1.1651631944557965,False,6.746102345759892
0.3636363636363633,0.2,6.363636363636363,0.9718168184832305,False,6.091001309850623
0.3636363636363633,0.2,6.909090909090908,1.3932048557247538,False,6.643751940694677
0.3636363636363633,0.2,7.454545454545454,1.3031981343502153,False,6.8037211806337865
0.3636363636363633,0.2,8.0,0.8051791206347453,False,6.144116780400199
0.3636363636363633,0.5454545454545454,2.0,1.3469717672107546,False,5.431655318782526
0.3636363636363633,0.5454545454545454,2.5454545454545454,1.5352041392899747,False,7.222033411871453
0.3636363636363633,0.5454545454545454,3.090909090909091,1.3443643119151927,False,6.820801585516662
0.3636363636363633,0.5454545454545454,3.6363636363636362,1.6192068047176622,False,7.276664031509686
0.3636363636363633,0.5454545454545454,4.181818181818182,1.542690123504137,False,6.913753869040083
0.3636363636363633,0.5454545454545454,4.727272727272727,1.1521895950048224,False,5.351206689056238
0.3636363636363633,0.5454545454545454,5.2727272727272725,1.0282307688808487,False,5.606607471222753
0.3636363636363633,0.5454545454545454,5.818181818181818,1.4817049416963595,False,6.393762035480191
0.3636363636363633,0.5454545454545454,6.363636363636363,1.078292043041879,False,6.354034731062113
0.3636363636363633,0.5454545454545454,6.909090909090908,1.1032494554063952,False,6.950774975621772
0.3636363636363633,0.5454545454545454,7.454545454545454,1.0371155750472127,False,6.134419302665834
0.3636363636363633,0.5454545454545454,8.0,1.0936950984586196,False,5.433683842848266
0.3636363636363633,0.8909090909090909,2.0,1.2517967220188186,False,6.233278323494613
0.3636363636363633,0.8909090909090909,2.5454545454545454,1.243466810845163,False,5.897256320908236
0.3636363636363633,0.8909090909090909,3.090909090909091,0.9869541584700005,False,5.945401372155653
0.3636363636363633,0.8909090909090909,3.6363636363636362,0.892170714677369,False,6.27219869652217
0.3636363636363633,0.8909090909090909,4.181818181818182,1.1275488045803954,False,5.39877305484793
0.3636363636363633,0.8909090909090909,4.727272727272727,0.9716246881781676,False,5.595546485382876
0.3636363636363633,0.8909090909090909,5.2727272727272725,1.0376418049543108,False,6.707867027965883
0.3636363636363633,0.8909090909090909,5.818181818181818,0.568845540631284,False,5.626358580204993
0.3636363636363633,0.8909090909090909,6.363636363636363,0.9179881589352901,False,6.253658197160523
0.3636363636363633,0.8909090909090909,6.909090909090908,1.0335319281430786,False,5.6575472622736696
0.3636363636363633,0.8909090909090909,7.454545454545454,0.9941982966244157,False,5.596185368222671
0.3636363636363633,0.8909090909090909,8.0,1.353754279681585,False,6.364410104017556
0.3636363636363633,1.2363636363636363,2.0,1.6507523137141136,False,6.620421906806802
0.3636363636363633,1.2363636363636363,2.5454545454545454,1.0840095387301587,False,5.327152342423745
0.3636363636363633,1.2363636363636363,3.090909090909091,0.8039533523168148,False,5.0118853808140695
0.3636363636363633,1.2363636363636363,3.6363636363636362,1.1429037560495026,False,6.397266267664469
0.3636363636363633,1.2363636363636363,4.181818181818182,0.6911863499507045,False,6.138705506988763
0.3636363636363633,1.2363636363636363,4.727272727272727,0.8332179296150888,False,5.906614435607863
0.3636363636363633,1.2363636363636363,5.2727272727272725,1.192614664885196,False,6.641034322817962
0.3636363636363633,1.2363636363636363,5.818181818181818,0.7865375413429029,False,5.34094142863526
0.3636363636363633,1.2363636363636363,6.363636363636363,0.4160152741463936,False,5.056438614525184
0.3636363636363633,1.2363636363636363,6.909090909090908,0.8450301910936383,False,5.351440427518046
0.3636363636363633,1.2363636363636363,7.454545454545454,0.9281213267029149,False,5.966547268182299
0.3636363636363633,1.2363636363636363,8.0,0.989945291963886,False,5.664944001552157
0.3636363636363633,1.5818181818181818,2.0,1.200608747320494,False,6.421579072105199
0.3636363636363633,1.5818181818181818,2.5454545454545454,0.9039747129873184,False,6.609440902860454
0.3636363636363633,1.5818181818181818,3.090909090909091,1.0412272974747876,False,6.050652108947211
0.3636363636363633,1.5818181818181818,3.6363636363636362,1.1274849468621535,False,6.244093012493905
0.3636363636363633,1.5818181818181818,4.181818181818182,1.0944154535034165,False,6.237977536104329
0.3636363636363633,1.5818181818181818,4.727272727272727,0.7037063013873253,False,5.884458063990376
0.3636363636363633,1.5818181818181818,5.2727272727272725,0.5377889341336152,False,5.592068787021876
0.3636363636363633,1.5818181818181818,5.818181818181818,0.7299613091588135,False,5.625902880522544
0.3636363636363633,1.5818181818181818,6.363636363636363,0.7170344884881047,False,4.776109965739286
0.3636363636363633,1.5818181818181818,6.909090909090908,0.6738748936746211,False,5.7202973442451786
0.3636363636363633,1.5818181818181818,7.454545454545454,0.8827076348844922,False,5.368870064421514
0.3636363636363633,1.5818181818181818,8.0,1.1844216928620783,False,5.751334268754828
0.3636363636363633,1.9272727272727272,2.0,1.2571328893961322,False,6.470730070331975
0.3636363636363633,1.9272727272727272,2.5454545454545454,0.8891727028707634,False,6.77682814917552
0.3636363636363633,1.9272727272727272,3.090909090909091,0.7185811939439805,False,6.178158280748981
0.3636363636363633,1.9272727272727272,3.6363636363636362,1.0823221621830743,False,5.747012057644752
0.3636363636363633,1.9272727272727272,4.181818181818182,1.0786448230972696,False,5.953621565797793
0.3636363636363633,1.9272727272727272,4.727272727272727,0.7802961385350208,False,5.910457057920631
0.3636363636363633,1.9272727272727272,5.2727272727272725,0.6360360636672744,False,6.041440200247166
0.3636363636363633,1.9272727272727272,5.818181818181818,0.7916686877617847,False,4.917402701142694
0.3636363636363633,1.9272727272727272,6.363636363636363,0.8999736757151579,False,5.068727681697321
0.3636363636363633,1.9272727272727272,6.909090909090908,0.8864927524547813,False,6.449845320868573
0.3636363636363633,1.9272727272727272,7.454545454545454,0.5289067068056089,False,5.323499562828316
0.3636363636363633,1.9272727272727272,8.0,0.6065028273555875,False,5.49904231221122
0.3636363636363633,2.272727272727273,2.0,0.8979982288172729,False,6.287828494951943
0.3636363636363633,2.272727272727273,2.5454545454545454,1.176843550427082,False,6.87468545582206
0.3636363636363633,2.272727272727273,3.090909090909091,0.7412385913432522,False,5.636627654470988
0.3636363636363633,2.272727272727273,3.6363636363636362,0.4418816964939248,False,5.038946663245831
0.3636363636363633,2.272727272727273,4.181818181818182,0.8894857260675317,False,6.697277137841648
0.3636363636363633,2.272727272727273,4.727272727272727,0.3720512746667012,False,5.075819145090254
0.3636363636363633,2.272727272727273,5.2727272727272725,0.5539802969332348,False,5.694060876343038
